normalized,stemmed text,token_count,stemmed_list,polarity_score,polarity,polarity_num
"['asik', 'sekali', 'mobil', 'sejuk', 'aman', 'nyaman']","['asik', 'sekali', 'mobil', 'sejuk', 'aman', 'nyaman']",54,"['asik', 'sekali', 'mobil', 'sejuk', 'aman', 'nyaman']",8,Positive,1
"['memantau', 'kelancaran', 'beraktifitas']","['pantau', 'lancar', 'beraktifitas']",36,"['pantau', 'lancar', 'beraktifitas']",6,Positive,1
"['aplikasi', 'membantu', 'digital']","['aplikasi', 'bantu', 'digital']",32,"['aplikasi', 'bantu', 'digital']",-1,Negative,-1
"['unduh', 'tampilannya', 'beda', 'mode', 'pulang', 'kampung', 'gratis']","['unduh', 'tampil', 'beda', 'mode', 'pulang', 'kampung', 'gratis']",66,"['unduh', 'tampil', 'beda', 'mode', 'pulang', 'kampung', 'gratis']",3,Positive,1
"['coba', 'bermanfaat', 'ke', 'depannya']","['coba', 'manfaat', 'ke', 'depan']",34,"['coba', 'manfaat', 'ke', 'depan']",7,Positive,1
"['mitra', 'darat', 'membantu', 'masyarakat', 'utama', 'moda', 'transportasi', 'darat']","['mitra', 'darat', 'bantu', 'masyarakat', 'utama', 'moda', 'transportasi', 'darat']",83,"['mitra', 'darat', 'bantu', 'masyarakat', 'utama', 'moda', 'transportasi', 'darat']",7,Positive,1
"['teman', 'makassar', 'panakukang', 'galesong', 'pelayanannya', 'semogaha', 'halte', 'alfamidi', 'beroperasi', 'andimapaingga', 'barombong', 'tambahkan', 'hemat', 'mudah', 'akses']","['teman', 'makassar', 'panakukang', 'galesong', 'layan', 'semogaha', 'halte', 'alfamidi', 'operasi', 'andimapaingga', 'barombong', 'tambah', 'hemat', 'mudah', 'akses']",167,"['teman', 'makassar', 'panakukang', 'galesong', 'layan', 'semogaha', 'halte', 'alfamidi', 'operasi', 'andimapaingga', 'barombong', 'tambah', 'hemat', 'mudah', 'akses']",16,Positive,1
"['bismillahsemoga', 'rejeki', 'dapatenggak', ':', 'tidak', 'musik', 'gratisterima', 'kasih', 'pemerintah']","['bismillahsemoga', 'rejeki', 'dapatenggak', '', 'tidak', 'musik', 'gratisterima', 'kasih', 'perintah']",103,"['bismillahsemoga', 'rejeki', 'dapatenggak', '', 'tidak', 'musik', 'gratisterima', 'kasih', 'perintah']",3,Positive,1
"['aplikasi', 'membuktikan', 'aplikasi', 'pemilik', 'pemerintah', 'sampah', 'bermanfaat', 'segelintir']","['aplikasi', 'bukti', 'aplikasi', 'milik', 'perintah', 'sampah', 'manfaat', 'gelintir']",87,"['aplikasi', 'bukti', 'aplikasi', 'milik', 'perintah', 'sampah', 'manfaat', 'gelintir']",-9,Negative,-1
['membantu'],['bantu'],9,['bantu'],3,Positive,1
['membantu'],['bantu'],9,['bantu'],3,Positive,1
"['posisi', 'akurat', 'bagus']","['posisi', 'akurat', 'bagus']",29,"['posisi', 'akurat', 'bagus']",2,Positive,1
"['aplikasi', 'bagus', 'mudah', 'dipahami']","['aplikasi', 'bagus', 'mudah', 'paham']",39,"['aplikasi', 'bagus', 'mudah', 'paham']",2,Positive,1
"['terima', 'kasih', 'mengadakan', 'pulang', 'kampung', 'gratis', 'membantu', 'kesulitan', 'mencari', 'moda', 'transportasi', 'pulang', 'kampung', 'lebaran']","['terima', 'kasih', 'ada', 'pulang', 'kampung', 'gratis', 'bantu', 'sulit', 'cari', 'moda', 'transportasi', 'pulang', 'kampung', 'lebaran']",139,"['terima', 'kasih', 'ada', 'pulang', 'kampung', 'gratis', 'bantu', 'sulit', 'cari', 'moda', 'transportasi', 'pulang', 'kampung', 'lebaran']",12,Positive,1
"['cukup', 'baik', 'membantu', 'buta', 'arah', 'nomor', 'armadanya']","['cukup', 'baik', 'bantu', 'buta', 'arah', 'nomor', 'armada']",61,"['cukup', 'baik', 'bantu', 'buta', 'arah', 'nomor', 'armada']",-6,Negative,-1
"['fitur', 'tiketku', 'muncul', 'daftar', 'tiket', 'arus', 'pulang', 'kampung']","['fitur', 'tiket', 'muncul', 'daftar', 'tiket', 'arus', 'pulang', 'kampung']",76,"['fitur', 'tiket', 'muncul', 'daftar', 'tiket', 'arus', 'pulang', 'kampung']",2,Positive,1
"['pelayanan', 'bagus', 'semoga', 'ke', 'depannya']","['layan', 'bagus', 'moga', 'ke', 'depan']",41,"['layan', 'bagus', 'moga', 'ke', 'depan']",5,Positive,1
"['memudahkan', 'untuk', 'beroperasi', 'bisnya', 'nyaman']","['mudah', 'untuk', 'operasi', 'bis', 'nyaman']",46,"['mudah', 'untuk', 'operasi', 'bis', 'nyaman']",9,Positive,1
"['halo', 'admin', 'program', 'gratis', 'dibuka', 'tanggal', 'maret', 'sejuk', 'ayem', 'kasian', 'orang', 'menunggu', 'mohon', 'infokan', 'dibuka', 'secepatnya']","['halo', 'admin', 'program', 'gratis', 'buka', 'tanggal', 'maret', 'sejuk', 'ayem', 'kasi', 'orang', 'tunggu', 'mohon', 'info', 'buka', 'cepat']",144,"['halo', 'admin', 'program', 'gratis', 'buka', 'tanggal', 'maret', 'sejuk', 'ayem', 'kasi', 'orang', 'tunggu', 'mohon', 'info', 'buka', 'cepat']",7,Positive,1
"['membantu', 'sekeluarga', 'pulang', 'kampung', 'gratis', 'mitra', 'daratkarena', 'sekeluarga', 'berkumpul', 'kampung', 'halaman', 'terima', 'kasih', 'mitra', 'darat']","['bantu', 'keluarga', 'pulang', 'kampung', 'gratis', 'mitra', 'daratkarena', 'keluarga', 'kumpul', 'kampung', 'halaman', 'terima', 'kasih', 'mitra', 'darat']",157,"['bantu', 'keluarga', 'pulang', 'kampung', 'gratis', 'mitra', 'daratkarena', 'keluarga', 'kumpul', 'kampung', 'halaman', 'terima', 'kasih', 'mitra', 'darat']",24,Positive,1
"['terbantu', 'terima', 'kasih', 'mitra', 'darat']","['bantu', 'terima', 'kasih', 'mitra', 'darat']",46,"['bantu', 'terima', 'kasih', 'mitra', 'darat']",10,Positive,1
"['aplikasi', 'pemerintah', 'terbaik', 'pemerintah', 'aplikasi']","['aplikasi', 'perintah', 'baik', 'perintah', 'aplikasi']",56,"['aplikasi', 'perintah', 'baik', 'perintah', 'aplikasi']",-5,Negative,-1
"['bermanfaat', 'masyarakat', 'perantau', 'pendapatanya', 'bwah', 'standar']","['manfaat', 'masyarakat', 'rantau', 'pendapatanya', 'bwah', 'standar']",70,"['manfaat', 'masyarakat', 'rantau', 'pendapatanya', 'bwah', 'standar']",3,Positive,1
"['membantu', 'program', 'pulang', 'kampung', 'gratiss', 'semoga', 'diadakan', 'hehehe']","['bantu', 'program', 'pulang', 'kampung', 'gratiss', 'moga', 'ada', 'hehehe']",77,"['bantu', 'program', 'pulang', 'kampung', 'gratiss', 'moga', 'ada', 'hehehe']",8,Positive,1
"['bagus', 'pelayanannya', 'semoga', 'pendaftaran', 'pulang', 'kampung', 'bermasalah', 'lancar']","['bagus', 'layan', 'moga', 'daftar', 'pulang', 'kampung', 'masalah', 'lancar']",78,"['bagus', 'layan', 'moga', 'daftar', 'pulang', 'kampung', 'masalah', 'lancar']",6,Positive,1
"['terima', 'kasih', 'pulang', 'kampung', 'gratis', 'kemrnhub', 'terbantu']","['terima', 'kasih', 'pulang', 'kampung', 'gratis', 'kemrnhub', 'bantu']",71,"['terima', 'kasih', 'pulang', 'kampung', 'gratis', 'kemrnhub', 'bantu']",11,Positive,1
"['alhamdulillah', 'terbantu', 'mitra', 'darat']","['alhamdulillah', 'bantu', 'mitra', 'darat']",44,"['alhamdulillah', 'bantu', 'mitra', 'darat']",11,Positive,1
"['semoga', 'umur', 'sehat', 'berkembang', 'masyaallah', 'alhamdulillah', 'berhenti', 'bersyukur', 'kemarin', 'pulang', 'kampung', 'gratis']","['moga', 'umur', 'sehat', 'kembang', 'masyaallah', 'alhamdulillah', 'henti', 'syukur', 'kemarin', 'pulang', 'kampung', 'gratis']",128,"['moga', 'umur', 'sehat', 'kembang', 'masyaallah', 'alhamdulillah', 'henti', 'syukur', 'kemarin', 'pulang', 'kampung', 'gratis']",22,Positive,1
"['alhamdulillah', 'aplikasi', 'mitra', 'darat', 'pulang', 'kampung', 'gratis']","['alhamdulillah', 'aplikasi', 'mitra', 'darat', 'pulang', 'kampung', 'gratis']",78,"['alhamdulillah', 'aplikasi', 'mitra', 'darat', 'pulang', 'kampung', 'gratis']",8,Positive,1
"['membantu', 'pengguna', 'angkutan', 'umumterimakasih']","['bantu', 'guna', 'angkut', 'umumterimakasih']",46,"['bantu', 'guna', 'angkut', 'umumterimakasih']",5,Positive,1
"['program', 'bagus', 'bantu', 'masyarakat', 'pulang', 'kampung', 'pulang', 'kampungterus', 'tingkatkan', 'pelayanan', 'masyarakattrima', 'kasih', 'dishub', 'mitra', 'darat']","['program', 'bagus', 'bantu', 'masyarakat', 'pulang', 'kampung', 'pulang', 'kampungterus', 'tingkat', 'layan', 'masyarakattrima', 'kasih', 'dishub', 'mitra', 'darat']",166,"['program', 'bagus', 'bantu', 'masyarakat', 'pulang', 'kampung', 'pulang', 'kampungterus', 'tingkat', 'layan', 'masyarakattrima', 'kasih', 'dishub', 'mitra', 'darat']",13,Positive,1
"['membantu', 'sekali', 'alhamdulillah', 'terima', 'kasih', 'adakan', 'pulang', 'kampung', 'gratis']","['bantu', 'sekali', 'alhamdulillah', 'terima', 'kasih', 'adakan', 'pulang', 'kampung', 'gratis']",96,"['bantu', 'sekali', 'alhamdulillah', 'terima', 'kasih', 'adakan', 'pulang', 'kampung', 'gratis']",15,Positive,1
"['bagus', 'membantu', 'rute']","['bagus', 'bantu', 'rute']",26,"['bagus', 'bantu', 'rute']",7,Positive,1
['membantu'],['bantu'],9,['bantu'],3,Positive,1
"['alhamdulillah', 'pulang', 'kampung', 'gratis', 'terima', 'kasih', 'mitra', 'darat', 'sukses']","['alhamdulillah', 'pulang', 'kampung', 'gratis', 'terima', 'kasih', 'mitra', 'darat', 'sukses']",95,"['alhamdulillah', 'pulang', 'kampung', 'gratis', 'terima', 'kasih', 'mitra', 'darat', 'sukses']",19,Positive,1
"['bagus', 'order', 'lambat', 'berjudul', 'namanya', 'gratis']","['bagus', 'order', 'lambat', 'judul', 'nama', 'gratis']",55,"['bagus', 'order', 'lambat', 'judul', 'nama', 'gratis']",9,Positive,1
"['membantu', 'pekerjaan', 'serabutan', 'andalan']","['bantu', 'kerja', 'serabutan', 'andal']",40,"['bantu', 'kerja', 'serabutan', 'andal']",5,Positive,1
"['bahagia', 'hatiku', 'kalow', 'pulang', 'kampung', 'gratis', 'lebaran', 'diadakan', 'bumn', 'terima', 'kasih', 'baruan', 'doewland', 'aplikasi', 'koktiba', 'mucul', 'tiket', 'habis', 'lurrrr']","['bahagia', 'hati', 'kalow', 'pulang', 'kampung', 'gratis', 'lebaran', 'ada', 'bumn', 'terima', 'kasih', 'baru', 'doewland', 'aplikasi', 'koktiba', 'mucul', 'tiket', 'habis', 'lurrrr']",184,"['bahagia', 'hati', 'kalow', 'pulang', 'kampung', 'gratis', 'lebaran', 'ada', 'bumn', 'terima', 'kasih', 'baru', 'doewland', 'aplikasi', 'koktiba', 'mucul', 'tiket', 'habis', 'lurrrr']",17,Positive,1
"['pulang', 'kampung', 'bareng', 'pulang', 'kampung', 'gratis', 'takut', 'ragu', 'free', 'pungut', 'biyaya', 'sepeser', 'daftar', 'pulang', 'kampung', 'lebaran', 'maret']","['pulang', 'kampung', 'bareng', 'pulang', 'kampung', 'gratis', 'takut', 'ragu', 'free', 'pungut', 'biyaya', 'peser', 'daftar', 'pulang', 'kampung', 'lebaran', 'maret']",167,"['pulang', 'kampung', 'bareng', 'pulang', 'kampung', 'gratis', 'takut', 'ragu', 'free', 'pungut', 'biyaya', 'peser', 'daftar', 'pulang', 'kampung', 'lebaran', 'maret']",9,Positive,1
"['mudah', 'keren', 'lengkap', 'ingin', 'ngrasain', 'pulang', 'kampung', 'sayang', 'kerja', 'jakarta']","['mudah', 'keren', 'lengkap', 'ingin', 'ngrasain', 'pulang', 'kampung', 'sayang', 'kerja', 'jakarta']",101,"['mudah', 'keren', 'lengkap', 'ingin', 'ngrasain', 'pulang', 'kampung', 'sayang', 'kerja', 'jakarta']",11,Positive,1
"['gratis', 'pekanbaru', 'programnya']","['gratis', 'pekanbaru', 'program']",34,"['gratis', 'pekanbaru', 'program']",4,Positive,1
"['buka', 'pulang', 'kampung', 'gratis']","['buka', 'pulang', 'kampung', 'gratis']",39,"['buka', 'pulang', 'kampung', 'gratis']",7,Positive,1
"['terima', 'kasih', 'dishub', 'penyedia', 'trans', 'semanggi', 'surabaya', 'mempermudah', 'mahasiswa', 'bepergian', 'ongkos', 'terjangkau']","['terima', 'kasih', 'dishub', 'sedia', 'trans', 'semanggi', 'surabaya', 'mudah', 'mahasiswa', 'pergi', 'ongkos', 'jangkau']",123,"['terima', 'kasih', 'dishub', 'sedia', 'trans', 'semanggi', 'surabaya', 'mudah', 'mahasiswa', 'pergi', 'ongkos', 'jangkau']",11,Positive,1
"['terima', 'kasih', 'pelayanan', 'ramah']","['terima', 'kasih', 'layan', 'ramah']",37,"['terima', 'kasih', 'layan', 'ramah']",11,Positive,1
"['berguna', 'cari', 'posisi', 'bepergian']","['guna', 'cari', 'posisi', 'pergi']",35,"['guna', 'cari', 'posisi', 'pergi']",-1,Negative,-1
"['detail', 'tiket', 'gratis', 'habis']","['detail', 'tiket', 'gratis', 'habis']",38,"['detail', 'tiket', 'gratis', 'habis']",9,Positive,1
"['oketapi', 'kebuka', 'aplikasi']","['oketapi', 'buka', 'aplikasi']",31,"['oketapi', 'buka', 'aplikasi']",-1,Negative,-1
"['aplikasi', 'keren', 'daftar', 'pulang', 'kampung', 'gratis']","['aplikasi', 'keren', 'daftar', 'pulang', 'kampung', 'gratis']",62,"['aplikasi', 'keren', 'daftar', 'pulang', 'kampung', 'gratis']",1,Positive,1
['memuaskan'],['muas'],8,['muas'],5,Positive,1
"['alhamdullah', 'daftar']","['alhamdullah', 'daftar']",25,"['alhamdullah', 'daftar']",1,Positive,1
"['terima', 'kasih', 'pulang', 'kampung', 'gratis']","['terima', 'kasih', 'pulang', 'kampung', 'gratis']",50,"['terima', 'kasih', 'pulang', 'kampung', 'gratis']",8,Positive,1
"['membatu', 'pulang', 'kekampung', 'halaman']","['batu', 'pulang', 'kampung', 'halaman']",40,"['batu', 'pulang', 'kampung', 'halaman']",2,Positive,1
"['aplikasi', 'mudah', 'mencari', 'tiket']","['aplikasi', 'mudah', 'cari', 'tiket']",38,"['aplikasi', 'mudah', 'cari', 'tiket']",-3,Negative,-1
"['teruslah', 'berbuat', 'membantu', 'membutuhkan']","['terus', 'buat', 'bantu', 'butuh']",35,"['terus', 'buat', 'bantu', 'butuh']",-1,Negative,-1
"['memudahkan', 'perjalanan', 'informasi', 'lengkap']","['mudah', 'jalan', 'informasi', 'lengkap']",42,"['mudah', 'jalan', 'informasi', 'lengkap']",8,Positive,1
"['alhamdulilla', 'terbantu', 'aplikasi']","['alhamdulilla', 'bantu', 'aplikasi']",37,"['alhamdulilla', 'bantu', 'aplikasi']",-1,Negative,-1
"['masuk', 'aplikasi', 'lalu', 'tidak', 'memilih', 'tujuan', 'pulang', 'kampung']","['masuk', 'aplikasi', 'lalu', 'tidak', 'pilih', 'tuju', 'pulang', 'kampung']",76,"['masuk', 'aplikasi', 'lalu', 'tidak', 'pilih', 'tuju', 'pulang', 'kampung']",-8,Negative,-1
['membatu'],['batu'],8,['batu'],2,Positive,1
"['mengatahui', 'titik', 'pemberhentian']","['mengatahui', 'titik', 'henti']",32,"['mengatahui', 'titik', 'henti']",-7,Negative,-1
"['nyaman', 'gunakan', 'kendaraan']","['nyaman', 'guna', 'kendara']",29,"['nyaman', 'guna', 'kendara']",5,Positive,1
"['mudah', 'membantu']","['mudah', 'bantu']",18,"['mudah', 'bantu']",7,Positive,1
"['alhamdulillah', 'mudah', 'penggunaan', 'aplikasi', 'nya', 'semoga', 'bermanfaat', 'masyarakat']","['alhamdulillah', 'mudah', 'guna', 'aplikasi', 'nya', 'moga', 'manfaat', 'masyarakat']",86,"['alhamdulillah', 'mudah', 'guna', 'aplikasi', 'nya', 'moga', 'manfaat', 'masyarakat']",12,Positive,1
"['alhamdulillah', 'dapatenggak', ':', 'tidak', 'pulang', 'kampung', 'gratis', 'terima', 'kasih', 'kemenhub', 'membantu', 'keluarga']","['alhamdulillah', 'dapatenggak', '', 'tidak', 'pulang', 'kampung', 'gratis', 'terima', 'kasih', 'kemenhub', 'bantu', 'keluarga']",128,"['alhamdulillah', 'dapatenggak', '', 'tidak', 'pulang', 'kampung', 'gratis', 'terima', 'kasih', 'kemenhub', 'bantu', 'keluarga']",15,Positive,1
"['keren', 'hanya', 'perlu', 'nunggu', 'pembaruan', 'bekasi']","['keren', 'hanya', 'perlu', 'nunggu', 'baru', 'bekas']",54,"['keren', 'hanya', 'perlu', 'nunggu', 'baru', 'bekas']",4,Positive,1
"['alhamdulilah', 'aplikasi', 'mitra', 'darat', 'membantu']","['alhamdulilah', 'aplikasi', 'mitra', 'darat', 'bantu']",55,"['alhamdulilah', 'aplikasi', 'mitra', 'darat', 'bantu']",5,Positive,1
['membantu'],['bantu'],9,['bantu'],3,Positive,1
"['terima', 'kasih', 'pelayanan', 'ramah']","['terima', 'kasih', 'layan', 'ramah']",37,"['terima', 'kasih', 'layan', 'ramah']",11,Positive,1
"['pelayananya', 'bagus', 'mantep', 'sukses']","['pelayananya', 'bagus', 'mantep', 'sukses']",44,"['pelayananya', 'bagus', 'mantep', 'sukses']",5,Positive,1
"['daftar', 'pulang', 'kampung', 'ktrangannya', 'tiket', 'habis', 'kesempatan', 'pulang', 'kampung', 'gratis']","['daftar', 'pulang', 'kampung', 'ktrangannya', 'tiket', 'habis', 'sempat', 'pulang', 'kampung', 'gratis']",105,"['daftar', 'pulang', 'kampung', 'ktrangannya', 'tiket', 'habis', 'sempat', 'pulang', 'kampung', 'gratis']",8,Positive,1
"['fitur', 'muncul']","['fitur', 'muncul']",19,"['fitur', 'muncul']",1,Positive,1
"['terima', 'kasih', 'mitra', 'darat', 'tiket', 'pulang', 'kampung', 'motornya', 'semoga', 'jaya', 'raya']","['terima', 'kasih', 'mitra', 'darat', 'tiket', 'pulang', 'kampung', 'motor', 'moga', 'jaya', 'raya']",100,"['terima', 'kasih', 'mitra', 'darat', 'tiket', 'pulang', 'kampung', 'motor', 'moga', 'jaya', 'raya']",12,Positive,1
"['sukseskan', 'pulang', 'kampung', 'gratis']","['sukses', 'pulang', 'kampung', 'gratis']",41,"['sukses', 'pulang', 'kampung', 'gratis']",7,Positive,1
"['membatu', 'rakyat', 'sukses']","['batu', 'rakyat', 'sukses']",28,"['batu', 'rakyat', 'sukses']",5,Positive,1
"['icon', 'pulang', 'kampung', 'gratis', 'muncul', 'aplikasi']","['icon', 'pulang', 'kampung', 'gratis', 'muncul', 'aplikasi']",61,"['icon', 'pulang', 'kampung', 'gratis', 'muncul', 'aplikasi']",1,Positive,1
"['aplikasi', 'mitra', 'darat', 'menu', 'pulang', 'kampung', 'gratis']","['aplikasi', 'mitra', 'darat', 'menu', 'pulang', 'kampung', 'gratis']",69,"['aplikasi', 'mitra', 'darat', 'menu', 'pulang', 'kampung', 'gratis']",3,Positive,1
"['membantu', 'mobilitas']","['bantu', 'mobilitas']",22,"['bantu', 'mobilitas']",3,Positive,1
['membantu'],['bantu'],9,['bantu'],3,Positive,1
"['terima', 'kasih', 'terbang', 'mitra', 'darat']","['terima', 'kasih', 'terbang', 'mitra', 'darat']",48,"['terima', 'kasih', 'terbang', 'mitra', 'darat']",7,Positive,1
"['alhamdulillah', 'mantaaap', 'biasamudik', 'gratis', 'membantu', 'masyarakat', 'pulang', 'kampung']","['alhamdulillah', 'mantaaap', 'biasamudik', 'gratis', 'bantu', 'masyarakat', 'pulang', 'kampung']",97,"['alhamdulillah', 'mantaaap', 'biasamudik', 'gratis', 'bantu', 'masyarakat', 'pulang', 'kampung']",12,Positive,1
"['informasi', 'pulang', 'kampung']","['informasi', 'pulang', 'kampung']",34,"['informasi', 'pulang', 'kampung']",2,Positive,1
"['terbantu', 'perjalanan', 'pulang', 'kampung']","['bantu', 'jalan', 'pulang', 'kampung']",39,"['bantu', 'jalan', 'pulang', 'kampung']",3,Positive,1
"['semoga', 'ke', 'depannya', 'bertambah', 'armadanya']","['moga', 'ke', 'depan', 'tambah', 'armada']",43,"['moga', 'ke', 'depan', 'tambah', 'armada']",-1,Negative,-1
"['pelayanan', 'bagus', 'cepat']","['layan', 'bagus', 'cepat']",27,"['layan', 'bagus', 'cepat']",7,Positive,1
['membantu'],['bantu'],9,['bantu'],3,Positive,1
"['sangad', 'membantu', 'mlakukan', 'perjalan', 'trif', 'bershabat', 'kantong', 'masyarakat']","['sangad', 'bantu', 'mlakukan', 'jalan', 'trif', 'bershabat', 'kantong', 'masyarakat']",86,"['sangad', 'bantu', 'mlakukan', 'jalan', 'trif', 'bershabat', 'kantong', 'masyarakat']",4,Positive,1
"['pelayanan', 'sang', 'bagus']","['layan', 'sang', 'bagus']",26,"['layan', 'sang', 'bagus']",4,Positive,1
"['sulit', 'mode', 'tiket', 'habis', 'pagi', 'buka', 'bermasalah', 'kerusakan', 'aplikasinya']","['sulit', 'mode', 'tiket', 'habis', 'pagi', 'buka', 'masalah', 'rusa', 'aplikasi']",82,"['sulit', 'mode', 'tiket', 'habis', 'pagi', 'buka', 'masalah', 'rusa', 'aplikasi']",-1,Negative,-1
"['masuk', 'aplikasi', 'buka']","['masuk', 'aplikasi', 'buka']",29,"['masuk', 'aplikasi', 'buka']",-4,Negative,-1
"['informasi', 'transportasi', 'angkutan', 'diandalkan']","['informasi', 'transportasi', 'angkut', 'andal']",48,"['informasi', 'transportasi', 'angkut', 'andal']",8,Positive,1
"['pelayanan', 'mohon', 'diperbaiki', 'pelanggan', 'puas']","['layan', 'mohon', 'baik', 'langgan', 'puas']",45,"['layan', 'mohon', 'baik', 'langgan', 'puas']",12,Positive,1
"['mantap', 'terima', 'kasih', 'diadakan', 'pulang', 'kampung', 'gratis', 'semoga', 'samkin', 'berkelanjutan', 'warga', 'jakarta', 'sukses']","['mantap', 'terima', 'kasih', 'ada', 'pulang', 'kampung', 'gratis', 'moga', 'samkin', 'lanjut', 'warga', 'jakarta', 'sukses']",125,"['mantap', 'terima', 'kasih', 'ada', 'pulang', 'kampung', 'gratis', 'moga', 'samkin', 'lanjut', 'warga', 'jakarta', 'sukses']",23,Positive,1
"['bismillahirrahmanirrahim', 'pulang', 'kampung', 'terima', 'kasih', 'mempermudah', 'urusan']","['bismillahirrahmanirrahim', 'pulang', 'kampung', 'terima', 'kasih', 'mudah', 'urus']",85,"['bismillahirrahmanirrahim', 'pulang', 'kampung', 'terima', 'kasih', 'mudah', 'urus']",8,Positive,1
"['alhamdulillah', 'membantu', 'masyarakat', 'terima', 'kasih', 'mitradarat']","['alhamdulillah', 'bantu', 'masyarakat', 'terima', 'kasih', 'mitradarat']",73,"['alhamdulillah', 'bantu', 'masyarakat', 'terima', 'kasih', 'mitradarat']",12,Positive,1
"['membantu', 'terjangkau']","['bantu', 'jangkau']",20,"['bantu', 'jangkau']",3,Positive,1
"['terima', 'kasih', 'kemenhub', 'pulang', 'kampung', 'gratis', 'kamivsemoga', 'jaya', 'tunggu', 'pulang', 'kampung', 'barengnya']","['terima', 'kasih', 'kemenhub', 'pulang', 'kampung', 'gratis', 'kamivsemoga', 'jaya', 'tunggu', 'pulang', 'kampung', 'bareng']",126,"['terima', 'kasih', 'kemenhub', 'pulang', 'kampung', 'gratis', 'kamivsemoga', 'jaya', 'tunggu', 'pulang', 'kampung', 'bareng']",16,Positive,1
"['maaf', 'daftar', 'pulang', 'kampung', 'gratis']","['maaf', 'daftar', 'pulang', 'kampung', 'gratis']",49,"['maaf', 'daftar', 'pulang', 'kampung', 'gratis']",7,Positive,1
"['bagus', 'membantu', 'tracking', 'anak', 'pulang', 'sekolah', 'teman']","['bagus', 'bantu', 'tracking', 'anak', 'pulang', 'sekolah', 'teman']",68,"['bagus', 'bantu', 'tracking', 'anak', 'pulang', 'sekolah', 'teman']",5,Positive,1
"['terima', 'kasih', 'adakan', 'program', 'membantu']","['terima', 'kasih', 'adakan', 'program', 'bantu']",49,"['terima', 'kasih', 'adakan', 'program', 'bantu']",7,Positive,1
"['memmbantu', 'rute', 'perjalanan', 'tayo']","['memmbantu', 'rute', 'jalan', 'tayo']",38,"['memmbantu', 'rute', 'jalan', 'tayo']",2,Positive,1
"['mudahan', 'dpet', 'tiket', 'mudahn', 'lncar', 'bismillah']","['mudah', 'dpet', 'tiket', 'mudahn', 'lncar', 'bismillah']",58,"['mudah', 'dpet', 'tiket', 'mudahn', 'lncar', 'bismillah']",8,Positive,1
"['aplikasi', 'keren', 'jaya', 'membantu']","['aplikasi', 'keren', 'jaya', 'bantu']",38,"['aplikasi', 'keren', 'jaya', 'bantu']",3,Positive,1
"['semoga', 'pulang', 'kampung', 'membantu', 'baikterima', 'kasih']","['moga', 'pulang', 'kampung', 'bantu', 'baikterima', 'kasih']",61,"['moga', 'pulang', 'kampung', 'bantu', 'baikterima', 'kasih']",6,Positive,1
"['proses', 'cepat', 'petugas', 'tanggap', 'melayani', 'verifikasi', 'ulang']","['proses', 'cepat', 'tugas', 'tanggap', 'layan', 'verifikasi', 'ulang']",71,"['proses', 'cepat', 'tugas', 'tanggap', 'layan', 'verifikasi', 'ulang']",8,Positive,1
"['membantu', 'terima', 'kasih']","['bantu', 'terima', 'kasih']",28,"['bantu', 'terima', 'kasih']",7,Positive,1
"['alhamdulillah', 'membantu', 'perjalanan', 'pulang', 'kampung', 'gratis', 'thun', 'trimksh', 'mitra', 'darat']","['alhamdulillah', 'bantu', 'jalan', 'pulang', 'kampung', 'gratis', 'thun', 'trimksh', 'mitra', 'darat']",103,"['alhamdulillah', 'bantu', 'jalan', 'pulang', 'kampung', 'gratis', 'thun', 'trimksh', 'mitra', 'darat']",15,Positive,1
"['membantu', 'masyarakat']","['bantu', 'masyarakat']",23,"['bantu', 'masyarakat']",3,Positive,1
"['masuk', 'daftar', 'pulang', 'kampung', 'gratis']","['masuk', 'daftar', 'pulang', 'kampung', 'gratis']",50,"['masuk', 'daftar', 'pulang', 'kampung', 'gratis']",2,Positive,1
"['bagus', 'trima', 'kasih', 'mitradarat']","['bagus', 'trima', 'kasih', 'mitradarat']",41,"['bagus', 'trima', 'kasih', 'mitradarat']",5,Positive,1
"['membantu', 'masyarakat', 'status', 'kendaraan', 'disewanya']","['bantu', 'masyarakat', 'status', 'kendara', 'sewa']",52,"['bantu', 'masyarakat', 'status', 'kendara', 'sewa']",3,Positive,1
"['trima', 'kasih']","['trima', 'kasih']",18,"['trima', 'kasih']",3,Positive,1
"['alhamdulillah', 'lancar', 'daftar', 'validasi', 'amin']","['alhamdulillah', 'lancar', 'daftar', 'validasi', 'amin']",57,"['alhamdulillah', 'lancar', 'daftar', 'validasi', 'amin']",13,Positive,1
"['bagus', 'terkadang', 'teman', 'mitra', 'darat', 'bunyi', 'peringatan', 'kasi']","['bagus', 'terkadang', 'teman', 'mitra', 'darat', 'bunyi', 'ingat', 'kasi']",75,"['bagus', 'terkadang', 'teman', 'mitra', 'darat', 'bunyi', 'ingat', 'kasi']",9,Positive,1
"['dibuka', 'pendaftaraan', 'kemarin', 'pulang', 'kampung', 'gratis', 'daftar', 'tiket', 'habis']","['buka', 'pendaftaraan', 'kemarin', 'pulang', 'kampung', 'gratis', 'daftar', 'tiket', 'habis']",94,"['buka', 'pendaftaraan', 'kemarin', 'pulang', 'kampung', 'gratis', 'daftar', 'tiket', 'habis']",11,Positive,1
